TIME,DATE,TC-1,TC-2,TC-3,TC-4,TC-5,TC-6,TC-7,TC-8,TC-9,PRESSURE,HEATER,HEATER SET POINT
14:32:48,04/04/2025,74.8,76.3,72.7,74.1,74.2,33.2,33.0,33.5,31.2,-0.36,98,170
14:32:49,04/04/2025,74.8,76.3,72.7,74.1,74.2,33.2,33.0,33.5,31.2,-0.36,98,170
14:32:53,04/04/2025,74.8,76.3,72.7,74.1,74.2,33.2,33.0,33.5,31.2,-0.36,98,170
14:32:57,04/04/2025,75.1,76.6,72.7,74.1,74.2,33.2,33.0,33.5,31.2,-0.36,98,170
14:32:58,04/04/2025,75.1,76.6,73.0,74.3,74.4,33.2,33.0,33.5,31.2,-0.36,98,170
14:32:59,04/04/2025,75.1,76.6,73.0,74.3,74.4,33.2,33.1,33.5,31.3,-0.37,98,170
14:33:00,04/04/2025,75.1,76.6,73.0,74.3,74.4,33.2,33.1,33.5,31.3,-0.37,98,170
14:33:01,04/04/2025,75.1,76.6,73.0,74.3,74.4,33.2,33.1,33.5,31.3,-0.37,98,170
14:33:02,04/04/2025,75.3,76.8,73.0,74.3,74.5,33.2,33.1,33.5,31.3,-0.37,98,170
14:33:04,04/04/2025,75.3,76.8,73.0,74.3,74.5,33.2,33.1,33.5,31.3,-0.37,98,170
14:33:05,04/04/2025,75.3,76.8,73.0,74.3,74.5,33.2,33.1,33.5,31.3,-0.36,99,170
14:33:09,04/04/2025,75.3,76.8,73.0,74.3,74.5,33.2,33.1,33.5,31.3,-0.36,99,170
14:33:10,04/04/2025,75.3,76.8,73.0,74.3,74.5,33.2,33.1,33.5,31.3,-0.36,99,170
14:33:12,04/04/2025,75.3,76.8,73.0,74.3,74.5,33.2,33.1,33.5,31.3,-0.36,99,170
14:33:14,04/04/2025,75.7,77.2,73.3,74.5,74.6,33.2,33.1,33.5,31.3,-0.36,99,170
14:33:15,04/04/2025,75.7,77.2,73.3,74.5,74.6,33.2,33.1,33.4,31.4,-0.36,99,170
14:33:16,04/04/2025,75.7,77.2,73.3,74.5,74.6,33.2,33.1,33.4,31.4,-0.35,100,170
14:33:17,04/04/2025,75.7,77.2,73.3,74.5,74.6,33.2,33.1,33.4,31.4,-0.35,100,170
14:33:19,04/04/2025,75.9,77.4,74.2,74.4,74.4,33.2,33.1,33.4,31.4,-0.35,100,170
14:33:20,04/04/2025,75.9,77.4,74.2,74.4,74.4,33.2,33.1,33.4,31.4,-0.36,100,170
14:33:21,04/04/2025,75.9,77.4,74.2,74.4,74.4,33.2,33.1,33.4,31.4,-0.36,100,170
14:33:23,04/04/2025,75.9,77.4,74.2,74.4,74.4,33.2,33.1,33.4,31.4,-0.36,100,170
14:33:26,04/04/2025,75.9,77.4,74.2,74.4,74.4,33.2,33.1,33.4,31.4,-0.36,100,170
14:33:27,04/04/2025,76.1,77.6,75.1,74.5,74.4,33.2,33.1,33.4,31.4,-0.36,100,170
14:33:28,04/04/2025,76.1,77.6,75.1,74.5,74.6,33.3,33.1,33.4,31.4,-0.36,100,170
14:33:29,04/04/2025,76.1,77.6,75.1,74.5,74.6,33.3,33.1,33.4,31.4,-0.38,100,170
14:33:30,04/04/2025,76.3,77.8,75.1,74.5,74.6,33.3,33.1,33.4,31.4,-0.38,100,170
14:33:32,04/04/2025,76.3,77.8,75.3,74.7,74.7,33.3,33.1,33.4,31.4,-0.38,100,170
14:33:33,04/04/2025,76.3,77.8,75.3,74.7,74.7,33.3,33.1,33.4,31.4,-0.35,100,170
14:33:34,04/04/2025,76.3,77.8,75.3,74.7,74.7,33.3,33.1,33.4,31.4,-0.35,100,170
14:33:36,04/04/2025,76.3,77.8,75.3,74.7,74.7,33.3,33.1,33.4,31.4,-0.35,100,170
14:33:37,04/04/2025,76.3,77.8,75.3,74.7,74.7,33.3,33.1,33.4,31.4,-0.35,100,170
14:33:38,04/04/2025,76.3,77.8,75.3,74.7,74.7,33.3,33.1,33.4,31.4,-0.35,100,170
14:33:39,04/04/2025,76.5,78.0,73.6,74.8,75.0,33.3,33.1,33.4,31.4,-0.35,100,170
14:33:40,04/04/2025,76.5,78.0,73.6,74.8,75.0,33.3,33.3,33.5,31.5,-0.35,100,170
14:33:42,04/04/2025,76.5,78.0,73.6,74.8,75.0,33.3,33.3,33.5,31.5,-0.35,100,170
14:33:43,04/04/2025,76.5,78.0,73.6,74.8,75.0,33.3,33.3,33.5,31.5,-0.35,100,170
14:33:44,04/04/2025,76.8,78.3,73.7,74.9,75.1,33.3,33.3,33.5,31.5,-0.35,100,170
14:33:45,04/04/2025,76.8,78.3,73.7,74.9,75.1,33.3,33.3,33.5,31.6,-0.35,100,170
14:33:46,04/04/2025,76.8,78.3,73.7,74.9,75.1,33.3,33.3,33.5,31.6,-0.33,101,170
14:33:50,04/04/2025,76.8,78.3,73.7,74.9,75.1,33.3,33.3,33.5,31.6,-0.33,101,170
14:33:53,04/04/2025,77.2,78.7,73.7,74.9,75.1,33.3,33.3,33.5,31.6,-0.33,101,170
14:33:55,04/04/2025,77.2,78.7,74.1,75.3,75.5,33.3,33.4,33.5,31.6,-0.33,101,170
14:33:56,04/04/2025,77.2,78.7,74.1,75.3,75.5,33.3,33.4,33.5,31.7,-0.33,101,170
14:33:59,04/04/2025,77.2,78.7,74.1,75.3,75.5,33.3,33.4,33.5,31.7,-0.33,101,170
14:34:00,04/04/2025,77.2,78.7,74.1,75.3,75.5,33.3,33.4,33.5,31.7,-0.33,101,170
14:34:01,04/04/2025,77.2,78.7,74.1,75.3,75.5,33.3,33.4,33.5,31.7,-0.33,101,170
14:34:02,04/04/2025,77.4,78.9,74.4,75.5,75.6,33.3,33.4,33.5,31.7,-0.33,101,170
14:34:04,04/04/2025,77.4,78.9,74.4,75.5,75.6,33.3,33.4,33.5,31.6,-0.32,101,170
14:34:05,04/04/2025,77.4,78.9,74.4,75.5,75.6,33.3,33.4,33.5,31.6,-0.32,101,170
14:34:06,04/04/2025,77.4,78.9,74.4,75.5,75.6,33.3,33.4,33.5,31.6,-0.32,101,170
14:34:08,04/04/2025,77.4,78.9,74.4,75.5,75.6,33.3,33.4,33.5,31.6,-0.32,101,170
14:34:09,04/04/2025,77.6,79.1,74.5,75.9,75.6,33.3,33.4,33.5,31.6,-0.32,101,170
14:34:10,04/04/2025,77.6,79.1,74.5,75.9,75.8,33.3,33.4,33.4,31.6,-0.32,101,170
14:34:12,04/04/2025,77.6,79.1,74.5,75.9,75.8,33.3,33.4,33.4,31.6,-0.33,101,170
14:34:13,04/04/2025,77.6,79.1,74.5,75.9,75.8,33.3,33.4,33.4,31.6,-0.33,102,170
14:34:14,04/04/2025,77.6,79.1,74.5,75.9,75.8,33.3,33.4,33.4,31.6,-0.33,102,170
14:34:15,04/04/2025,77.6,79.1,74.5,75.9,75.8,33.3,33.4,33.4,31.6,-0.33,102,170
14:34:16,04/04/2025,77.9,79.4,74.6,76.8,75.8,33.3,33.4,33.4,31.6,-0.33,102,170
14:34:18,04/04/2025,77.9,79.4,74.6,76.8,75.8,33.3,33.4,33.4,31.6,-0.34,102,170
14:34:21,04/04/2025,77.9,79.4,74.6,76.8,75.8,33.3,33.4,33.4,31.6,-0.34,102,170
14:34:23,04/04/2025,77.9,79.4,74.6,76.8,75.8,33.3,33.4,33.4,31.6,-0.34,102,170
14:34:25,04/04/2025,77.9,79.4,74.6,76.8,75.8,33.3,33.4,33.4,31.6,-0.34,102,170
14:34:26,04/04/2025,78.2,79.7,75.7,77.3,75.8,33.3,33.4,33.4,31.6,-0.34,102,170
14:34:27,04/04/2025,78.2,79.7,75.7,77.3,75.9,33.3,33.5,33.5,31.7,-0.34,102,170
14:34:28,04/04/2025,78.2,79.7,75.7,77.3,75.9,33.3,33.5,33.5,31.7,-0.32,103,170
14:34:30,04/04/2025,78.2,79.7,75.7,77.3,75.9,33.3,33.5,33.5,31.7,-0.32,103,170
14:34:31,04/04/2025,78.2,79.7,75.7,77.3,75.9,33.3,33.5,33.5,31.7,-0.32,103,170
14:34:34,04/04/2025,78.2,79.7,75.7,77.3,75.9,33.3,33.5,33.5,31.7,-0.32,103,170
14:34:35,04/04/2025,78.5,80.0,77.1,77.7,76.0,33.3,33.5,33.5,31.7,-0.32,103,170
14:34:36,04/04/2025,78.5,80.0,77.1,77.7,76.0,33.3,33.5,33.5,31.6,-0.32,103,170
14:34:37,04/04/2025,78.5,80.0,77.1,77.7,76.0,33.3,33.5,33.5,31.6,-0.32,103,170
14:34:39,04/04/2025,78.5,80.0,77.1,77.7,76.0,33.3,33.5,33.5,31.6,-0.32,103,170
14:34:41,04/04/2025,78.5,80.0,77.1,77.7,76.0,33.3,33.5,33.5,31.6,-0.32,103,170
14:34:42,04/04/2025,78.5,80.0,77.1,77.7,76.0,33.3,33.5,33.5,31.6,-0.32,103,170
14:34:43,04/04/2025,78.7,80.2,75.0,77.8,77.0,33.3,33.5,33.5,31.6,-0.32,103,170
14:34:44,04/04/2025,78.7,80.2,75.0,77.8,77.0,33.3,33.9,33.4,31.7,-0.33,103,170
14:34:45,04/04/2025,78.7,80.2,75.0,77.8,77.0,33.3,33.9,33.4,31.7,-0.33,103,170
14:34:47,04/04/2025,78.7,80.2,75.0,77.8,77.0,33.3,33.9,33.4,31.7,-0.33,103,170
14:34:49,04/04/2025,78.7,80.2,75.0,77.8,77.0,33.3,33.9,33.4,31.7,-0.33,103,170
14:34:50,04/04/2025,78.7,80.2,75.0,77.8,77.0,33.3,33.9,33.4,31.7,-0.33,103,170
14:34:51,04/04/2025,79.0,80.5,77.2,78.2,77.0,33.3,33.9,33.4,31.7,-0.33,103,170
14:34:52,04/04/2025,79.0,80.5,77.2,78.2,77.3,33.3,34.2,33.4,31.9,-0.33,103,170
14:34:53,04/04/2025,79.0,80.5,77.2,78.2,77.3,33.3,34.2,33.4,31.9,-0.33,103,170
14:34:55,04/04/2025,79.0,80.5,77.2,78.2,77.3,33.3,34.2,33.4,31.9,-0.33,103,170
14:34:57,04/04/2025,79.0,80.5,77.2,78.2,77.3,33.3,34.2,33.4,31.9,-0.33,103,170
14:34:58,04/04/2025,79.0,80.5,77.2,78.2,77.3,33.3,34.2,33.4,31.9,-0.33,103,170
14:35:00,04/04/2025,79.3,80.8,78.0,78.6,77.6,33.3,34.2,33.4,31.9,-0.33,103,170
14:35:01,04/04/2025,79.3,80.8,78.0,78.6,77.6,33.3,34.3,33.4,31.9,-0.33,103,170
14:35:02,04/04/2025,79.3,80.8,78.0,78.6,77.6,33.3,34.3,33.4,31.9,-0.32,104,170
14:35:06,04/04/2025,79.3,80.8,78.0,78.6,77.6,33.3,34.3,33.4,31.9,-0.32,104,170
14:35:09,04/04/2025,79.3,80.8,78.0,78.6,77.6,33.3,34.3,33.4,31.9,-0.32,104,170
14:35:11,04/04/2025,79.7,81.2,78.6,79.1,78.1,33.4,34.3,33.4,31.9,-0.32,104,170
14:35:12,04/04/2025,79.7,81.2,78.6,79.1,78.1,33.4,34.4,33.5,31.8,-0.33,104,170
14:35:14,04/04/2025,79.7,81.2,78.6,79.1,78.1,33.4,34.4,33.5,31.8,-0.33,105,170
14:35:16,04/04/2025,79.7,81.2,78.6,79.1,78.1,33.4,34.4,33.5,31.8,-0.33,105,170
14:35:18,04/04/2025,79.7,81.2,78.6,79.1,78.1,33.4,34.4,33.5,31.8,-0.33,105,170
14:35:19,04/04/2025,79.9,81.4,78.8,76.4,78.1,33.4,34.4,33.5,31.8,-0.33,105,170
14:35:20,04/04/2025,79.9,81.4,78.8,76.4,76.6,33.4,34.7,33.5,31.8,-0.33,105,170
14:35:22,04/04/2025,79.9,81.4,78.8,76.4,76.6,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:25,04/04/2025,79.9,81.4,78.8,76.4,76.6,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:27,04/04/2025,79.9,81.4,78.8,76.4,76.6,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:28,04/04/2025,79.9,81.4,78.8,76.4,76.6,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:30,04/04/2025,80.2,81.7,79.1,76.9,76.8,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:31,04/04/2025,80.2,81.7,79.1,76.9,76.8,33.4,34.8,33.5,32.1,-0.3,105,170
14:35:32,04/04/2025,80.2,81.7,79.1,76.9,76.8,33.4,34.8,33.5,32.1,-0.31,105,170
14:35:33,04/04/2025,80.2,81.7,79.1,76.9,76.8,33.4,34.8,33.5,32.1,-0.31,105,170
14:35:35,04/04/2025,80.5,82.0,79.1,76.9,76.8,33.4,34.8,33.5,32.1,-0.31,105,170
14:35:36,04/04/2025,80.5,82.0,79.3,78.7,78.2,33.4,34.8,33.5,32.1,-0.31,105,170
14:35:37,04/04/2025,80.5,82.0,79.3,78.7,78.2,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:40,04/04/2025,80.5,82.0,79.3,78.7,78.2,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:42,04/04/2025,80.5,82.0,79.3,78.7,78.2,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:44,04/04/2025,80.5,82.0,79.3,78.7,78.2,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:46,04/04/2025,80.9,82.4,79.8,80.1,78.9,33.4,34.7,33.5,32.0,-0.3,105,170
14:35:47,04/04/2025,80.9,82.4,79.8,80.1,78.9,33.4,34.6,33.4,31.9,-0.31,105,170
14:35:48,04/04/2025,80.9,82.4,79.8,80.1,78.9,33.4,34.6,33.4,31.9,-0.31,106,170
14:35:49,04/04/2025,80.9,82.4,79.8,80.1,78.9,33.4,34.6,33.4,31.9,-0.31,106,170
14:35:50,04/04/2025,81.1,82.6,79.8,80.1,78.9,33.4,34.6,33.4,31.9,-0.31,106,170
14:35:52,04/04/2025,81.1,82.6,80.0,80.4,79.4,33.5,34.5,33.4,31.9,-0.31,106,170
14:35:53,04/04/2025,81.1,82.6,80.0,80.4,79.4,33.5,34.5,33.4,31.9,-0.3,106,170
14:35:54,04/04/2025,81.1,82.6,80.0,80.4,79.4,33.5,34.5,33.4,31.9,-0.3,106,170
14:35:56,04/04/2025,81.1,82.6,80.0,80.4,79.4,33.5,34.5,33.4,31.9,-0.3,106,170
14:36:01,04/04/2025,81.1,82.6,80.0,80.4,79.4,33.5,34.5,33.4,31.9,-0.3,106,170
14:36:02,04/04/2025,81.3,82.8,80.4,80.9,79.8,33.5,34.5,33.4,31.9,-0.3,106,170
14:36:03,04/04/2025,81.3,82.8,80.4,80.9,79.8,33.5,34.6,33.6,31.9,-0.3,106,170
14:36:04,04/04/2025,81.3,82.8,80.4,80.9,79.8,33.5,34.6,33.6,31.9,-0.3,107,170
14:36:05,04/04/2025,81.3,82.8,80.4,80.9,79.8,33.5,34.6,33.6,31.9,-0.3,107,170
14:36:07,04/04/2025,81.3,82.8,80.4,80.9,79.8,33.5,34.6,33.6,31.9,-0.3,107,170
14:36:08,04/04/2025,81.3,82.8,80.4,80.9,79.8,33.5,34.6,33.6,31.9,-0.3,107,170
14:36:10,04/04/2025,81.6,83.1,80.7,81.2,80.1,33.4,34.5,33.6,31.9,-0.32,107,170
14:36:12,04/04/2025,81.6,83.1,80.7,81.2,80.1,33.4,34.5,33.6,31.9,-0.32,107,170
14:36:14,04/04/2025,81.6,83.1,80.7,81.2,80.1,33.4,34.5,33.6,31.9,-0.32,107,170
14:36:18,04/04/2025,81.6,83.1,80.7,81.2,80.1,33.4,34.5,33.6,31.9,-0.32,107,170
14:36:19,04/04/2025,82.0,83.5,81.1,81.5,80.5,33.4,34.5,33.6,31.9,-0.32,107,170
14:36:20,04/04/2025,82.0,83.5,81.1,81.5,80.5,33.4,34.5,33.5,32.0,-0.32,107,170
14:36:22,04/04/2025,82.0,83.5,81.1,81.5,80.5,33.4,34.5,33.5,32.0,-0.29,108,170
14:36:23,04/04/2025,82.0,83.5,81.1,81.5,80.5,33.4,34.5,33.5,32.0,-0.29,108,170
14:36:26,04/04/2025,82.0,83.5,81.1,81.5,80.5,33.4,34.5,33.5,32.0,-0.29,108,170
14:36:27,04/04/2025,82.3,83.8,81.5,82.0,80.8,33.4,34.5,33.5,32.0,-0.29,108,170
14:36:28,04/04/2025,82.3,83.8,81.5,82.0,80.8,33.4,34.5,33.5,32.0,-0.3,108,170
14:36:30,04/04/2025,82.3,83.8,81.5,82.0,80.8,33.4,34.5,33.5,32.0,-0.3,108,170
14:36:34,04/04/2025,82.3,83.8,81.5,82.0,80.8,33.4,34.5,33.5,32.0,-0.3,108,170
14:36:35,04/04/2025,82.5,84.0,81.7,82.3,81.1,33.4,34.5,33.5,32.0,-0.3,108,170
14:36:36,04/04/2025,82.5,84.0,81.7,82.3,81.1,33.4,34.5,33.5,32.0,-0.29,108,170
14:36:38,04/04/2025,82.5,84.0,81.7,82.3,81.1,33.4,34.5,33.5,32.0,-0.29,109,170
14:36:41,04/04/2025,82.5,84.0,81.7,82.3,81.1,33.4,34.5,33.5,32.0,-0.29,109,170
14:36:42,04/04/2025,82.5,84.0,81.7,82.3,81.1,33.4,34.5,33.5,32.0,-0.29,109,170
14:36:44,04/04/2025,82.5,84.0,81.7,82.3,81.1,33.4,34.5,33.5,32.0,-0.29,109,170
14:36:46,04/04/2025,82.8,84.3,82.1,82.7,81.5,33.4,34.5,33.5,32.0,-0.29,109,170
14:36:47,04/04/2025,82.8,84.3,82.1,82.7,81.5,33.5,34.4,33.5,31.9,-0.3,109,170
14:36:50,04/04/2025,82.8,84.3,82.1,82.7,81.5,33.5,34.4,33.5,31.9,-0.3,109,170
14:36:51,04/04/2025,82.8,84.3,82.1,82.7,81.5,33.5,34.4,33.5,31.9,-0.3,109,170
14:36:52,04/04/2025,83.0,84.5,82.3,82.9,81.8,33.5,34.4,33.5,31.9,-0.3,109,170
14:36:53,04/04/2025,83.0,84.5,82.3,82.9,81.8,33.6,34.5,33.6,31.8,-0.28,109,170
14:36:55,04/04/2025,83.0,84.5,82.3,82.9,81.8,33.6,34.5,33.6,31.8,-0.28,109,170
14:36:56,04/04/2025,83.0,84.5,82.3,82.9,81.8,33.6,34.5,33.6,31.8,-0.28,109,170
14:36:57,04/04/2025,83.0,84.5,82.3,82.9,81.8,33.6,34.5,33.6,31.8,-0.28,109,170
14:36:58,04/04/2025,83.3,84.8,82.5,83.1,81.8,33.6,34.5,33.6,31.8,-0.28,109,170
14:37:00,04/04/2025,83.3,84.8,82.5,83.1,82.0,33.6,34.4,33.6,31.8,-0.28,109,170
14:37:01,04/04/2025,83.3,84.8,82.5,83.1,82.0,33.6,34.4,33.6,31.8,-0.28,110,170
14:37:02,04/04/2025,83.3,84.8,82.5,83.1,82.0,33.6,34.4,33.6,31.8,-0.28,110,170
14:37:03,04/04/2025,83.3,84.8,82.5,83.1,82.0,33.6,34.4,33.6,31.8,-0.28,110,170
14:37:07,04/04/2025,83.3,84.8,82.5,83.1,82.0,33.6,34.4,33.6,31.8,-0.28,110,170
14:37:08,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.6,34.4,33.6,31.8,-0.28,110,170
14:37:09,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:10,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:11,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:14,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:18,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:20,04/04/2025,83.6,85.1,82.9,83.5,82.3,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:21,04/04/2025,84.1,85.6,83.4,84.0,82.9,33.5,34.4,33.6,31.9,-0.29,110,170
14:37:23,04/04/2025,84.1,85.6,83.4,84.0,82.9,33.6,34.3,33.6,31.7,-0.28,110,170
14:37:24,04/04/2025,84.1,85.6,83.4,84.0,82.9,33.6,34.3,33.6,31.7,-0.28,111,170
14:37:25,04/04/2025,84.1,85.6,83.4,84.0,82.9,33.6,34.3,33.6,31.7,-0.28,111,170
14:37:26,04/04/2025,84.1,85.6,83.4,84.0,82.9,33.6,34.3,33.6,31.7,-0.28,111,170
14:37:28,04/04/2025,84.3,85.8,83.6,84.2,83.1,33.6,34.3,33.6,31.7,-0.28,111,170
14:37:29,04/04/2025,84.3,85.8,83.6,84.2,83.1,33.6,34.3,33.5,31.9,-0.28,111,170
14:37:30,04/04/2025,84.3,85.8,83.6,84.2,83.1,33.6,34.3,33.5,31.9,-0.28,111,170
14:37:33,04/04/2025,84.3,85.8,83.6,84.2,83.1,33.6,34.3,33.5,31.9,-0.28,111,170
14:37:34,04/04/2025,84.3,85.8,83.6,84.2,83.1,33.6,34.3,33.5,31.9,-0.28,111,170
14:37:35,04/04/2025,84.6,86.1,83.8,84.5,83.3,33.6,34.3,33.5,31.9,-0.28,111,170
14:37:36,04/04/2025,84.6,86.1,83.8,84.5,83.3,33.6,34.3,33.5,31.9,-0.28,111,170
14:37:37,04/04/2025,84.6,86.1,83.8,84.5,83.3,33.6,34.3,33.5,31.9,-0.28,112,170
14:37:39,04/04/2025,84.6,86.1,83.8,84.5,83.3,33.6,34.3,33.5,31.9,-0.28,112,170
14:37:40,04/04/2025,84.6,86.1,83.8,84.5,83.3,33.6,34.3,33.5,31.9,-0.28,112,170
14:37:41,04/04/2025,84.8,86.3,84.1,84.7,83.5,33.6,34.3,33.5,31.9,-0.28,112,170
14:37:43,04/04/2025,84.8,86.3,84.1,84.7,83.5,33.6,34.3,33.6,31.9,-0.28,112,170
14:37:45,04/04/2025,84.8,86.3,84.1,84.7,83.5,33.6,34.3,33.6,31.9,-0.28,112,170
14:37:48,04/04/2025,84.8,86.3,84.1,84.7,83.5,33.6,34.3,33.6,31.9,-0.28,112,170
14:37:49,04/04/2025,84.8,86.3,84.1,84.7,83.5,33.6,34.3,33.6,31.9,-0.28,112,170
14:37:53,04/04/2025,84.8,86.3,84.1,84.7,83.5,33.6,34.3,33.6,31.9,-0.28,112,170
14:37:54,04/04/2025,85.2,86.7,84.5,85.1,83.9,33.6,34.3,33.6,31.9,-0.28,112,170
14:37:56,04/04/2025,85.2,86.7,84.5,85.1,83.9,33.6,34.3,33.6,31.7,-0.28,112,170
14:37:57,04/04/2025,85.2,86.7,84.5,85.1,83.9,33.6,34.3,33.6,31.7,-0.28,112,170
14:37:58,04/04/2025,85.2,86.7,84.5,85.1,83.9,33.6,34.3,33.6,31.7,-0.28,112,170
14:38:00,04/04/2025,85.5,87.0,84.6,85.2,84.1,33.6,34.3,33.6,31.7,-0.28,112,170
14:38:01,04/04/2025,85.5,87.0,84.6,85.2,84.1,33.6,34.3,33.6,31.8,-0.28,112,170
14:38:02,04/04/2025,85.5,87.0,84.6,85.2,84.1,33.6,34.3,33.6,31.8,-0.28,113,170
14:38:03,04/04/2025,85.5,87.0,84.6,85.2,84.1,33.6,34.3,33.6,31.8,-0.28,113,170
14:38:06,04/04/2025,85.5,87.0,84.6,85.2,84.1,33.6,34.3,33.6,31.8,-0.28,113,170
14:38:08,04/04/2025,85.7,87.2,84.9,85.5,84.4,33.6,34.3,33.6,31.8,-0.28,113,170
14:38:09,04/04/2025,85.7,87.2,84.9,85.5,84.4,33.6,34.3,33.6,31.7,-0.27,113,170
14:38:10,04/04/2025,85.7,87.2,84.9,85.5,84.4,33.6,34.3,33.6,31.7,-0.27,113,170
14:38:13,04/04/2025,85.7,87.2,84.9,85.5,84.4,33.6,34.3,33.6,31.7,-0.27,113,170
14:38:15,04/04/2025,85.7,87.2,84.9,85.5,84.4,33.6,34.3,33.6,31.7,-0.27,113,170
14:38:16,04/04/2025,86.0,87.5,85.2,85.9,84.8,33.7,34.3,33.6,31.7,-0.27,113,170
14:38:18,04/04/2025,86.0,87.5,85.2,85.9,84.8,33.7,34.2,33.6,31.7,-0.28,114,170
14:38:19,04/04/2025,86.0,87.5,85.2,85.9,84.8,33.7,34.2,33.6,31.7,-0.28,114,170
14:38:21,04/04/2025,86.0,87.5,85.2,85.9,84.8,33.7,34.2,33.6,31.7,-0.28,114,170
14:38:23,04/04/2025,86.0,87.5,85.2,85.9,84.8,33.7,34.2,33.6,31.7,-0.28,114,170
14:38:25,04/04/2025,86.3,87.8,85.5,86.2,85.1,33.7,34.2,33.6,31.7,-0.28,114,170
14:38:26,04/04/2025,86.3,87.8,85.5,86.2,85.1,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:27,04/04/2025,86.3,87.8,85.5,86.2,85.1,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:28,04/04/2025,86.3,87.8,85.5,86.2,85.1,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:30,04/04/2025,86.5,88.0,85.7,86.4,85.2,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:31,04/04/2025,86.5,88.0,85.7,86.4,85.2,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:32,04/04/2025,86.5,88.0,85.7,86.4,85.2,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:34,04/04/2025,86.5,88.0,85.7,86.4,85.2,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:35,04/04/2025,86.7,88.2,85.9,86.6,85.2,33.7,34.2,33.6,31.7,-0.26,114,170
14:38:36,04/04/2025,86.7,88.2,85.9,86.6,85.4,33.7,34.2,33.5,31.7,-0.26,114,170
14:38:38,04/04/2025,86.7,88.2,85.9,86.6,85.4,33.7,34.2,33.5,31.7,-0.26,114,170
14:38:40,04/04/2025,86.7,88.2,85.9,86.6,85.4,33.7,34.2,33.5,31.7,-0.26,114,170
14:38:42,04/04/2025,86.8,88.3,86.1,86.7,85.6,33.7,34.2,33.5,31.7,-0.26,114,170
14:38:43,04/04/2025,86.8,88.3,86.1,86.7,85.6,33.7,34.2,33.6,31.7,-0.26,115,170
14:38:45,04/04/2025,86.8,88.3,86.1,86.7,85.6,33.7,34.2,33.6,31.7,-0.26,115,170
14:38:49,04/04/2025,86.8,88.3,86.1,86.7,85.6,33.7,34.2,33.6,31.7,-0.26,115,170
14:38:50,04/04/2025,87.2,88.7,86.4,87.0,85.9,33.7,34.2,33.6,31.7,-0.26,115,170
14:38:52,04/04/2025,87.2,88.7,86.4,87.0,85.9,33.7,34.2,33.6,31.6,-0.26,115,170
14:38:53,04/04/2025,87.2,88.7,86.4,87.0,85.9,33.7,34.2,33.6,31.6,-0.26,115,170
14:38:54,04/04/2025,87.4,88.9,86.4,87.0,85.9,33.7,34.2,33.6,31.6,-0.26,115,170
14:38:55,04/04/2025,87.4,88.9,86.6,87.3,86.1,33.7,34.2,33.6,31.6,-0.26,115,170
14:38:56,04/04/2025,87.4,88.9,86.6,87.3,86.1,33.7,34.2,33.6,31.6,-0.25,115,170
14:39:00,04/04/2025,87.4,88.9,86.6,87.3,86.1,33.7,34.2,33.6,31.6,-0.25,115,170
14:39:03,04/04/2025,87.6,89.1,86.6,87.3,86.1,33.7,34.2,33.6,31.6,-0.25,115,170
14:39:04,04/04/2025,87.6,89.1,86.9,87.6,86.3,33.7,34.2,33.6,31.6,-0.25,115,170
14:39:05,04/04/2025,87.6,89.1,86.9,87.6,86.3,33.7,34.2,33.6,31.6,-0.25,115,170
14:39:07,04/04/2025,87.6,89.1,86.9,87.6,86.3,33.7,34.2,33.6,31.6,-0.26,116,170
14:39:08,04/04/2025,87.6,89.1,86.9,87.6,86.3,33.7,34.2,33.6,31.6,-0.26,116,170
14:39:09,04/04/2025,87.6,89.1,86.9,87.6,86.3,33.7,34.2,33.6,31.6,-0.26,116,170
14:39:10,04/04/2025,87.6,89.1,86.9,87.6,86.3,33.7,34.2,33.6,31.6,-0.26,116,170
